TraceFinder Compound Database Export,,,,,,,,,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 1 CONFIRMINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
6-Benzylaminopurine,XIC,eTargetCompound,C12H11N5,,1214-39-7,NSI,5000,,0,,226.1076508,,+,1,17.874232,60,32.5,,,226.1076508,226.1351807,32.5,100,eAbsolute,10,0.1,226.1076508,226.108722,32.5,34.29196326,eAbsolute,10,0.1,226.1076508,180.1027557,32.5,29.9253871,eAbsolute,10,0.1,226.1076508,124.0398175,32.5,27.87774361,eAbsolute,10,0.1,226.1076508,152.0712409,32.5,25.06956811,eAbsolute,10,0.1,226.1076508,180.0662718,32.5,8.142602595,eAbsolute,10,0.1,226.1076508,198.0771155,32.5,8.025816449,eAbsolute,10,0.1,226.1076508,208.097985,32.5,4.345018811,eAbsolute,10,0.1,226.1076508,152.0351994,32.5,3.807146369,eAbsolute,10,0.1,226.1076508,108.0446712,32.5,2.977393152,eAbsolute,10,0.1,226.1351807,226.108722,180.1027557,124.0398175,152.0712409,180.0662718,198.0771155,208.097985,152.0351994,108.0446712
Diethofencarb,XIC,eTargetCompound,C14H21NO4,,87130-20-9,NSI,5000,,0,,268.1546326,,+,1,17.873501,60,32.5,,,268.1546326,226.1073845,32.5,100,eAbsolute,10,0.1,268.1546326,152.0706051,32.5,61.73632926,eAbsolute,10,0.1,268.1546326,124.039305,32.5,43.29760304,eAbsolute,10,0.1,268.1546326,180.1019052,32.5,23.78746742,eAbsolute,10,0.1,268.1546326,152.0342196,32.5,7.612264455,eAbsolute,10,0.1,268.1546326,198.0760844,32.5,7.216063819,eAbsolute,10,0.1,268.1546326,108.0443904,32.5,6.246060749,eAbsolute,10,0.1,268.1546326,180.0655197,32.5,6.204982193,eAbsolute,10,0.1,268.1546326,208.0968198,32.5,4.114090548,eAbsolute,10,0.1,268.1546326,217.7828793,32.5,2.954687019,eAbsolute,10,0.1,226.1073845,152.0706051,124.039305,180.1019052,152.0342196,198.0760844,108.0443904,180.0655197,208.0968198,217.7828793
Ethoxysulfuron,XIC,eTargetCompound,C15H18N4O7S,,126801-58-9,NSI,5000,,0,,399.0973816,,+,1,17.846188,60,32.5,,,399.0973816,279.0393812,32.5,100,eAbsolute,10,0.1,399.0973816,399.0968961,32.5,54.51573686,eAbsolute,10,0.1,399.0973816,236.0342196,32.5,47.37829344,eAbsolute,10,0.1,399.0973816,139.037628,32.5,25.29555171,eAbsolute,10,0.1,399.0973816,154.061103,32.5,19.05806194,eAbsolute,10,0.1,399.0973816,182.0567083,32.5,17.30338123,eAbsolute,10,0.1,399.0973816,109.028406,32.5,13.39335849,eAbsolute,10,0.1,399.0973816,199.0825667,32.5,12.74401952,eAbsolute,10,0.1,399.0973816,261.0288166,32.5,10.32161643,eAbsolute,10,0.1,399.0973816,124.0505384,32.5,9.809610019,eAbsolute,10,0.1,279.0393812,399.0968961,236.0342196,139.037628,154.061103,182.0567083,109.028406,199.0825667,261.0288166,124.0505384
Propanil,XIC,eTargetCompound,C9H9Cl2NO,,709-98-8,NSI,5000,,0,,218.0135803,,+,1,17.704748,60,32.5,,,218.0135803,218.0133959,32.5,100,eAbsolute,10,0.1,218.0135803,161.9871812,32.5,81.96869327,eAbsolute,10,0.1,218.0135803,127.0183285,32.5,35.93857056,eAbsolute,10,0.1,218.0135803,57.03397854,32.5,4.93110969,eAbsolute,10,0.1,218.0135803,214.0010777,32.5,3.024424435,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0133959,161.9871812,127.0183285,57.03397854,214.0010777,,,,,
Benodanil,XIC,eTargetCompound,C13H10INO,,15310-01-7,NSI,5000,,0,,323.9883423,,+,1,17.562779,60,32.5,,,323.9883423,323.9879835,32.5,100,eAbsolute,10,0.1,323.9883423,230.9301343,32.5,72.92276768,eAbsolute,10,0.1,323.9883423,324.1206434,32.5,38.83047953,eAbsolute,10,0.1,323.9883423,94.04131638,32.5,8.854847983,eAbsolute,10,0.1,323.9883423,105.0334914,32.5,3.867822964,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.9879835,230.9301343,324.1206434,94.04131638,105.0334914,,,,,
Flurtamone,XIC,eTargetCompound,C18H14F3NO2,,96525-23-4,NSI,5000,,0,,334.1050415,,+,1,17.703896,60,32.5,,,334.1050415,334.1049399,32.5,100,eAbsolute,10,0.1,334.1050415,247.0729115,32.5,37.4361541,eAbsolute,10,0.1,334.1050415,105.0334914,32.5,11.58692283,eAbsolute,10,0.1,334.1050415,227.0678261,32.5,5.414764106,eAbsolute,10,0.1,334.1050415,178.0777019,32.5,4.396542337,eAbsolute,10,0.1,334.1050415,275.0655754,32.5,3.762375798,eAbsolute,10,0.1,334.1050415,120.0819187,32.5,2.686904353,eAbsolute,10,0.1,334.1050415,306.1100253,32.5,2.408232422,eAbsolute,10,0.1,334.1050415,303.0627407,32.5,2.346278311,eAbsolute,10,0.1,334.1050415,58.02874032,32.5,1.330808806,eAbsolute,10,0.1,334.1049399,247.0729115,105.0334914,227.0678261,178.0777019,275.0655754,120.0819187,306.1100253,303.0627407,58.02874032
Propham,XIC,eTargetCompound,C10H13NO2,,122-42-9,NSI,5000,,0,,180.102005,,+,1,17.573755,60,32.5,,,180.102005,138.054955,32.5,100,eAbsolute,10,0.1,180.102005,120.0443904,32.5,73.37270618,eAbsolute,10,0.1,180.102005,92.04947578,32.5,10.79287881,eAbsolute,10,0.1,180.102005,94.06512584,32.5,2.748914178,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.054955,120.0443904,92.04947578,94.06512584,,,,,,
Thionazin,XIC,eTargetCompound,C8H13N2O3PS,,297-97-2,NSI,5000,,0,,249.0459595,,+,1,17.458646,60,32.5,,,249.0459595,113.0167955,32.5,100,eAbsolute,10,0.1,249.0459595,249.045726,32.5,60.99584617,eAbsolute,10,0.1,249.0459595,114.9613277,32.5,49.50764545,eAbsolute,10,0.1,249.0459595,97.03963935,32.5,30.83123903,eAbsolute,10,0.1,249.0459595,192.9831258,32.5,29.05934207,eAbsolute,10,0.1,249.0459595,221.0144259,32.5,18.06661104,eAbsolute,10,0.1,249.0459595,230.9987758,32.5,9.774187813,eAbsolute,10,0.1,249.0459595,87.0443666,32.5,9.258525327,eAbsolute,10,0.1,249.0459595,69.03380194,32.5,7.963413284,eAbsolute,10,0.1,249.0459595,174.9722505,32.5,6.897650177,eAbsolute,10,0.1,113.0167955,249.045726,114.9613277,97.03963935,192.9831258,221.0144259,230.9987758,87.0443666,69.03380194,174.9722505
MCPB,XIC,eTargetCompound,C11H13ClO3,,94-81-5,NSI,5000,,0,,229.0628204,,+,1,17.648048,60,32.5,,,229.0628204,200.9946918,32.5,100,eAbsolute,10,0.1,229.0628204,87.04405601,32.5,20.98859934,eAbsolute,10,0.1,229.0628204,121.028406,32.5,20.10832284,eAbsolute,10,0.1,229.0628204,211.0520339,32.5,15.23401266,eAbsolute,10,0.1,229.0628204,219.0048842,32.5,10.73222363,eAbsolute,10,0.1,229.0628204,69.03349135,32.5,8.945922576,eAbsolute,10,0.1,229.0628204,155.0258191,32.5,6.357150215,eAbsolute,10,0.1,229.0628204,193.0414692,32.5,5.832852369,eAbsolute,10,0.1,229.0628204,229.0832228,32.5,4.432073068,eAbsolute,10,0.1,229.0628204,229.1116652,32.5,4.192082408,eAbsolute,10,0.1,200.9946918,87.04405601,121.028406,211.0520339,219.0048842,69.03349135,155.0258191,193.0414692,229.0832228,229.1116652
"2,4-DB",XIC,eTargetCompound,C10H10Cl2O3,,,NSI,5000,,0,,249.0083923,,+,1,17.548798,60,32.5,,,249.0083923,113.0169016,32.5,100,eAbsolute,10,0.1,249.0083923,249.0460917,32.5,51.63263419,eAbsolute,10,0.1,249.0083923,114.9614283,32.5,40.26303211,eAbsolute,10,0.1,249.0083923,192.9836222,32.5,26.64112819,eAbsolute,10,0.1,249.0083923,97.03963386,32.5,26.47860152,eAbsolute,10,0.1,249.0083923,221.0147501,32.5,15.7459681,eAbsolute,10,0.1,249.0083923,96.95091126,32.5,4.646786651,eAbsolute,10,0.1,249.0083923,174.9728647,32.5,3.673707016,eAbsolute,10,0.1,249.0083923,87.04405601,32.5,3.427367085,eAbsolute,10,0.1,249.0083923,109.0050837,32.5,3.03763232,eAbsolute,10,0.1,113.0169016,249.0460917,114.9614283,192.9836222,97.03963386,221.0147501,96.95091126,174.9728647,87.04405601,109.0050837
"2,4-DB",XIC,eTargetCompound,C10H10Cl2O3,,94-82-6,NSI,5000,,0,,249.0083923,,+,1,17.548798,60,32.5,,,249.0083923,113.0169016,32.5,100,eAbsolute,10,0.1,249.0083923,249.0460917,32.5,51.63263419,eAbsolute,10,0.1,249.0083923,114.9614283,32.5,40.26303211,eAbsolute,10,0.1,249.0083923,192.9836222,32.5,26.64112819,eAbsolute,10,0.1,249.0083923,97.03963386,32.5,26.47860152,eAbsolute,10,0.1,249.0083923,221.0147501,32.5,15.7459681,eAbsolute,10,0.1,249.0083923,96.95091126,32.5,4.646786651,eAbsolute,10,0.1,249.0083923,174.9728647,32.5,3.673707016,eAbsolute,10,0.1,249.0083923,87.04405601,32.5,3.427367085,eAbsolute,10,0.1,249.0083923,109.0050837,32.5,3.03763232,eAbsolute,10,0.1,113.0169016,249.0460917,114.9614283,192.9836222,97.03963386,221.0147501,96.95091126,174.9728647,87.04405601,109.0050837
Phorate-Sulfone,XIC,eTargetCompound,C7H17O4PS3,,07/04/2588,NSI,5000,,0,,293.0101929,,+,1,17.461413,60,32.5,,,293.0101929,114.9613277,32.5,100,eAbsolute,10,0.1,293.0101929,171.023928,32.5,60.1808725,eAbsolute,10,0.1,293.0101929,142.9926278,32.5,14.40059632,eAbsolute,10,0.1,293.0101929,142.9384838,32.5,11.50344814,eAbsolute,10,0.1,293.0101929,96.95076306,32.5,4.891091331,eAbsolute,10,0.1,293.0101929,199.0010841,32.5,4.322672504,eAbsolute,10,0.1,293.0101929,247.0222134,32.5,3.787422675,eAbsolute,10,0.1,293.0101929,170.9705527,32.5,3.273275162,eAbsolute,10,0.1,293.0101929,63.7914966,32.5,1.905727371,eAbsolute,10,0.1,,,,,,,,114.9613277,171.023928,142.9926278,142.9384838,96.95076306,199.0010841,247.0222134,170.9705527,63.7914966,
Oxydemeton-methyl,XIC,eTargetCompound,C6H15O4PS2,,301-12-2,NSI,5000,,0,,247.0223389,,+,1,17.433107,60,32.5,,,247.0223389,114.9613277,32.5,100,eAbsolute,10,0.1,247.0223389,142.9926278,32.5,45.0368715,eAbsolute,10,0.1,247.0223389,171.023928,32.5,41.4432344,eAbsolute,10,0.1,247.0223389,213.990206,32.5,3.639321335,eAbsolute,10,0.1,247.0223389,132.9718924,32.5,3.473259592,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.9613277,142.9926278,171.023928,213.990206,132.9718924,,,,,
Clomazone,XIC,eTargetCompound,C12H14ClNO2,,81777-89-1,NSI,5000,,0,,240.0792542,,+,1,17.361492,60,32.5,,,240.0792542,240.1383681,32.5,100,eAbsolute,10,0.1,240.0792542,134.096426,32.5,80.87170958,eAbsolute,10,0.1,240.0792542,167.0853744,32.5,17.15840667,eAbsolute,10,0.1,240.0792542,240.0800948,32.5,9.010416915,eAbsolute,10,0.1,240.0792542,125.0152545,32.5,8.828046666,eAbsolute,10,0.1,240.0792542,162.0913406,32.5,2.139325302,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.1383681,134.096426,167.0853744,240.0800948,125.0152545,162.0913406,,,,
Fluridone,XIC,eTargetCompound,C19H14F3NO,,59756-60-4,NSI,5000,,0,,330.11026,,+,1,17.54499,60,32.5,,,330.11026,330.1100253,32.5,100,eAbsolute,10,0.1,330.11026,310.103797,32.5,20.60499573,eAbsolute,10,0.1,330.11026,309.095972,32.5,4.009098175,eAbsolute,10,0.1,330.11026,290.0975688,32.5,3.79223255,eAbsolute,10,0.1,330.11026,341.0852755,32.5,2.441356302,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.1100253,310.103797,309.095972,290.0975688,341.0852755,,,,,
Phenmedipham,XIC,eTargetCompound,C16H16N2O4,,13684-63-4,NSI,5000,,0,,301.1184998,,+,1,17.457852,60,32.5,,,301.1184998,136.039305,32.5,100,eAbsolute,10,0.1,301.1184998,182.0811698,32.5,72.22708915,eAbsolute,10,0.1,301.1184998,168.0655197,32.5,57.79742033,eAbsolute,10,0.1,301.1184998,154.0498696,32.5,17.53927419,eAbsolute,10,0.1,301.1184998,108.0443904,32.5,12.08580729,eAbsolute,10,0.1,301.1184998,217.1950461,32.5,6.250668233,eAbsolute,10,0.1,301.1184998,182.0626459,32.5,3.895980559,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,136.039305,182.0811698,168.0655197,154.0498696,108.0443904,217.1950461,182.0626459,,,
Fludioxonil,XIC,eTargetCompound,C12H6F2N2O2,,131341-86-1,NSI,5000,,0,,249.0459595,,+,1,17.458646,60,32.5,,,249.0459595,113.0167427,32.5,100,eAbsolute,10,0.1,249.0459595,249.0470104,32.5,60.99584617,eAbsolute,10,0.1,249.0459595,114.9612979,32.5,49.50764545,eAbsolute,10,0.1,249.0459595,97.03963935,32.5,30.83123903,eAbsolute,10,0.1,249.0459595,192.9833822,32.5,29.05934207,eAbsolute,10,0.1,249.0459595,221.0149445,32.5,18.06661104,eAbsolute,10,0.1,249.0459595,230.9984312,32.5,9.774187813,eAbsolute,10,0.1,249.0459595,87.04405601,32.5,9.258525327,eAbsolute,10,0.1,249.0459595,69.03349135,32.5,7.963413284,eAbsolute,10,0.1,249.0459595,174.971913,32.5,6.897650177,eAbsolute,10,0.1,113.0167427,249.0470104,114.9612979,97.03963935,192.9833822,221.0149445,230.9984312,87.04405601,69.03349135,174.971913
Buturon,XIC,eTargetCompound,C12H13ClN2O,,3766-60-7,NSI,5000,,0,,237.0790405,,+,1,17.688926,60,32.5,,,237.0790405,237.0789173,32.5,100,eAbsolute,10,0.1,237.0790405,84.0807759,32.5,20.15987694,eAbsolute,10,0.1,237.0790405,126.0105035,32.5,5.094972058,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0789173,84.0807759,126.0105035,,,,,,,
Desmedipham,XIC,eTargetCompound,C16H16N2O4,,13684-56-5,NSI,5000,,0,,301.1184998,,+,1,17.457852,60,32.5,,,301.1184998,136.039305,32.5,100,eAbsolute,10,0.1,301.1184998,182.0811698,32.5,72.22708915,eAbsolute,10,0.1,301.1184998,168.0655197,32.5,57.79742033,eAbsolute,10,0.1,301.1184998,154.0498696,32.5,17.53927419,eAbsolute,10,0.1,301.1184998,108.0443904,32.5,12.08580729,eAbsolute,10,0.1,301.1184998,217.1950461,32.5,6.250668233,eAbsolute,10,0.1,301.1184998,182.0626459,32.5,3.895980559,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,136.039305,182.0811698,168.0655197,154.0498696,108.0443904,217.1950461,182.0626459,,,
Ethiprole,XIC,eTargetCompound,C13H9Cl2F3N4OS,,181587-01-9,NSI,5000,,0,,396.9901428,,+,1,17.358481,60,32.5,,,396.9901428,396.9898982,32.5,100,eAbsolute,10,0.1,396.9901428,254.9698147,32.5,53.37196931,eAbsolute,10,0.1,396.9901428,350.9480334,32.5,26.47498934,eAbsolute,10,0.1,396.9901428,315.9791807,32.5,3.375974327,eAbsolute,10,0.1,396.9901428,240.9557056,32.5,2.432437543,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.9898982,254.9698147,350.9480334,315.9791807,240.9557056,,,,,
Propachlor,XIC,eTargetCompound,C11H14ClNO,,1918-16-7,NSI,5000,,0,,212.0839081,,+,1,17.545798,60,32.5,,,212.0839081,170.0367182,32.5,100,eAbsolute,10,0.1,212.0839081,212.0836684,32.5,42.72300799,eAbsolute,10,0.1,212.0839081,106.0651258,32.5,11.81020741,eAbsolute,10,0.1,212.0839081,94.06512584,32.5,11.47654091,eAbsolute,10,0.1,212.0839081,152.0256663,32.5,6.685967477,eAbsolute,10,0.1,212.0839081,217.1377302,32.5,4.030213296,eAbsolute,10,0.1,212.0839081,95.0496286,32.5,2.385008763,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,170.0367182,212.0836684,106.0651258,94.06512584,152.0256663,217.1377302,95.0496286,,,
Pyrithiobac,XIC,eTargetCompound,C13H11ClN2O4S,,123342-93-8,NSI,5000,,0,,327.0204163,,+,1,17.499703,60,32.5,,,327.0204163,309.0095171,32.5,100,eAbsolute,10,0.1,327.0204163,327.0217546,32.5,83.65371349,eAbsolute,10,0.1,327.0204163,139.050204,32.5,14.12360535,eAbsolute,10,0.1,327.0204163,299.9829359,32.5,8.268676258,eAbsolute,10,0.1,327.0204163,93.01016908,32.5,6.239593162,eAbsolute,10,0.1,327.0204163,164.0261535,32.5,4.612115352,eAbsolute,10,0.1,327.0204163,199.9926516,32.5,4.554737495,eAbsolute,10,0.1,327.0204163,267.982968,32.5,4.472896006,eAbsolute,10,0.1,327.0204163,208.992986,32.5,3.70754275,eAbsolute,10,0.1,327.0204163,206.0003327,32.5,3.403748501,eAbsolute,10,0.1,309.0095171,327.0217546,139.050204,299.9829359,93.01016908,164.0261535,199.9926516,267.982968,208.992986,206.0003327
Disulfoton Sulfone,XIC,eTargetCompound,C8H19O4PS3,,05/06/2497,NSI,5000,,0,,307.0257568,,+,1,17.271305,60,32.5,,,307.0257568,114.9613277,32.5,100,eAbsolute,10,0.1,307.0257568,171.023928,32.5,50.14559723,eAbsolute,10,0.1,307.0257568,260.9837194,32.5,13.84849592,eAbsolute,10,0.1,307.0257568,96.95076306,32.5,8.237758588,eAbsolute,10,0.1,307.0257568,307.0223852,32.5,7.797030259,eAbsolute,10,0.1,307.0257568,153.0133633,32.5,5.63971306,eAbsolute,10,0.1,307.0257568,142.9926278,32.5,5.372827163,eAbsolute,10,0.1,307.0257568,247.0222134,32.5,3.873618211,eAbsolute,10,0.1,307.0257568,215.7762744,32.5,3.144494313,eAbsolute,10,0.1,307.0257568,215.8002763,32.5,3.023614616,eAbsolute,10,0.1,114.9613277,171.023928,260.9837194,96.95076306,307.0223852,153.0133633,142.9926278,247.0222134,215.7762744,215.8002763
Triadimenol A,XIC,eTargetCompound,C14H18ClN3O2,,70585-35-2,NSI,5000,,0,,296.116272,,+,1,17.243269,60,32.5,,,296.116272,70.03997372,32.5,100,eAbsolute,10,0.1,296.116272,214.8751879,32.5,4.761158103,eAbsolute,10,0.1,296.116272,99.08044153,32.5,4.152657085,eAbsolute,10,0.1,296.116272,227.0846148,32.5,3.199199888,eAbsolute,10,0.1,296.116272,303.5674792,32.5,2.491613342,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.03997372,214.8751879,99.08044153,227.0846148,303.5674792,,,,,
Dimethachlor,XIC,eTargetCompound,C13H18ClNO2,,50563-36-5,NSI,5000,,0,,256.1101379,,+,1,17.141635,60,32.5,,,256.1101379,224.0836684,32.5,100,eAbsolute,10,0.1,256.1101379,148.112076,32.5,38.07913759,eAbsolute,10,0.1,256.1101379,256.1098831,32.5,16.07032902,eAbsolute,10,0.1,256.1101379,256.1562698,32.5,3.332104476,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0836684,148.112076,256.1098831,256.1562698,,,,,,
Metobromuron,XIC,eTargetCompound,C9H11BrN2O2,,3060-89-7,NSI,5000,,0,,259.0079956,,+,1,17.114471,60,32.5,,,259.0079956,89.04203656,32.5,100,eAbsolute,10,0.1,259.0079956,259.1227,32.5,39.43799119,eAbsolute,10,0.1,259.0079956,259.008076,32.5,33.230808,eAbsolute,10,0.1,259.0079956,169.9601939,32.5,29.23817578,eAbsolute,10,0.1,259.0079956,148.0631144,32.5,18.18081216,eAbsolute,10,0.1,259.0079956,61.01083755,32.5,9.741065294,eAbsolute,10,0.1,259.0079956,227.08408,32.5,7.975152517,eAbsolute,10,0.1,259.0079956,170.9678386,32.5,7.074501204,eAbsolute,10,0.1,,,,,,,,,,,,,,,89.04203656,259.1227,259.008076,169.9601939,148.0631144,61.01083755,227.08408,170.9678386,,
Diphenamid,XIC,eTargetCompound,C16H17NO,,957-51-7,NSI,5000,,0,,240.138443,,+,1,17.44483,60,32.5,,,240.138443,125.0154088,32.5,100,eAbsolute,10,0.1,240.138443,240.0794526,32.5,49.58413037,eAbsolute,10,0.1,240.138443,240.1382907,32.5,10.29479743,eAbsolute,10,0.1,240.138443,134.096426,32.5,8.991132733,eAbsolute,10,0.1,240.138443,213.9912983,32.5,1.905565632,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0154088,240.0794526,240.1382907,134.096426,213.9912983,,,,,
Mecoprop,XIC,eTargetCompound,C10H11ClO3,,93-65-2,NSI,5000,,0,,215.0470581,,+,1,17.246275,60,32.5,,,215.0470581,173.0372883,32.5,100,eAbsolute,10,0.1,215.0470581,215.0844227,32.5,70.13459983,eAbsolute,10,0.1,215.0470581,169.0414692,32.5,65.27506151,eAbsolute,10,0.1,215.0470581,172.0334889,32.5,37.95855717,eAbsolute,10,0.1,215.0470581,125.0152545,32.5,13.60833245,eAbsolute,10,0.1,215.0470581,107.0686277,32.5,9.783522265,eAbsolute,10,0.1,215.0470581,95.06848155,32.5,7.463814033,eAbsolute,10,0.1,215.0470581,94.06509572,32.5,7.127216222,eAbsolute,10,0.1,215.0470581,105.0698769,32.5,6.478833333,eAbsolute,10,0.1,215.0470581,141.0465546,32.5,6.469559471,eAbsolute,10,0.1,173.0372883,215.0844227,169.0414692,172.0334889,125.0152545,107.0686277,95.06848155,94.06509572,105.0698769,141.0465546
Fenfuram,XIC,eTargetCompound,C12H11NO2,,24691-80-3,NSI,5000,,0,,202.0863342,,+,1,16.908125,60,32.5,,,202.0863342,109.028406,32.5,100,eAbsolute,10,0.1,202.0863342,202.0862552,32.5,93.33770311,eAbsolute,10,0.1,202.0863342,120.0443904,32.5,6.359137561,eAbsolute,10,0.1,202.0863342,83.04914141,32.5,5.317665614,eAbsolute,10,0.1,202.0863342,145.0647915,32.5,5.087478324,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.028406,202.0862552,120.0443904,83.04914141,145.0647915,,,,,
Metazachlor,XIC,eTargetCompound,C14H16ClN3O,,67129-08-2,NSI,5000,,0,,278.1057129,,+,1,17.012365,60,32.5,,,278.1057129,134.096426,32.5,100,eAbsolute,10,0.1,278.1057129,210.0680183,32.5,88.5403246,eAbsolute,10,0.1,278.1057129,214.0793245,32.5,4.39607668,eAbsolute,10,0.1,278.1057129,278.1054664,32.5,2.608584803,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.096426,210.0680183,214.0793245,278.1054664,,,,,,
Nuarimol,XIC,eTargetCompound,C17H12ClFN2O,,63284-71-9,NSI,5000,,0,,315.0696716,,+,1,17.056896,60,32.5,,,315.0696716,315.0694955,32.5,100,eAbsolute,10,0.1,315.0696716,252.0819187,32.5,28.95600629,eAbsolute,10,0.1,315.0696716,81.04472475,32.5,16.21732351,eAbsolute,10,0.1,315.0696716,243.0371328,32.5,15.3483781,eAbsolute,10,0.1,315.0696716,138.994519,32.5,7.334476377,eAbsolute,10,0.1,315.0696716,235.0320474,32.5,4.343049981,eAbsolute,10,0.1,315.0696716,123.0240695,32.5,3.670253142,eAbsolute,10,0.1,315.0696716,236.0631947,32.5,3.473731553,eAbsolute,10,0.1,315.0696716,215.043456,32.5,2.479437652,eAbsolute,10,0.1,315.0696716,208.0682801,32.5,2.465287393,eAbsolute,10,0.1,315.0694955,252.0819187,81.04472475,243.0371328,138.994519,235.0320474,123.0240695,236.0631947,215.043456,208.0682801
Demeton S,XIC,eTargetCompound,C8H19O3PS2,,126-75-0,NSI,5000,,0,,259.0588684,,+,1,16.954666,60,32.5,,,259.0588684,89.04194757,32.5,100,eAbsolute,10,0.1,259.0588684,61.01064745,32.5,10.87305621,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.04194757,61.01064745,,,,,,,,
Demeton,XIC,eTargetCompound,C16H38O6P2S4,,8065-48-3,NSI,5000,,0,,517.1102905,,+,1,17.013235,60,32.5,,,517.1102905,89.04194757,32.5,100,eAbsolute,10,0.1,517.1102905,61.01098633,32.5,8.939316463,eAbsolute,10,0.1,517.1102905,259.0600999,32.5,8.85085027,eAbsolute,10,0.1,517.1102905,215.607174,32.5,6.478780483,eAbsolute,10,0.1,517.1102905,464.2844041,32.5,4.032871157,eAbsolute,10,0.1,517.1102905,500.3020738,32.5,3.126216134,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.04194757,61.01098633,259.0600999,215.607174,464.2844041,500.3020738,,,,
Atrazine,XIC,eTargetCompound,C8H14ClN5,,1912-24-9,NSI,5000,,0,,216.1012573,,+,1,16.774439,60,32.5,,,216.1012573,216.1010498,32.5,100,eAbsolute,10,0.1,216.1012573,174.0540996,32.5,47.76041168,eAbsolute,10,0.1,216.1012573,96.05562378,32.5,5.914883322,eAbsolute,10,0.1,216.1012573,132.0323015,32.5,4.508147086,eAbsolute,10,0.1,216.1012573,146.0227995,32.5,3.979595416,eAbsolute,10,0.1,216.1012573,104.0010014,32.5,3.8545385,eAbsolute,10,0.1,216.1012573,79.00575242,32.5,3.36817559,eAbsolute,10,0.1,216.1012573,138.0774218,32.5,1.378884578,eAbsolute,10,0.1,,,,,,,,,,,,,,,216.1010498,174.0540996,96.05562378,132.0323015,146.0227995,104.0010014,79.00575242,138.0774218,,
